井号,时间,工种,操作员,深度,速度,速度单位,张力,张力增量,张力单位,最大张力,缆头张力,安全张力,异常数据标识
陕50H-3王,2025-07-14 10:23:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:14,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:13,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:12,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:11,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:10,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:09,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:08,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:07,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:06,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:05,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:04,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:03,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:02,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:01,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:23:00,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:59,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:58,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:57,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:56,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:55,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:54,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:53,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:52,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:51,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:50,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:49,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:48,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:47,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:46,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:45,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:44,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:43,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:42,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:41,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:40,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:39,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:38,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:37,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:36,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:35,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:34,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:33,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:32,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:31,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:30,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:29,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:28,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:27,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:26,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:25,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:24,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:23,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:22,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:14,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:13,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:12,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:11,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:10,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:09,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:08,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:07,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:06,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:05,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:04,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:03,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:02,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:01,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:22:00,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:59,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:58,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:57,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:56,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:55,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:54,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:53,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:52,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:51,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:50,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:49,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:48,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:47,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:46,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:45,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:44,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:43,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:42,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:41,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:40,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:39,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:38,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:37,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:36,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:35,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:34,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:33,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:32,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:31,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:30,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:29,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:28,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:27,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:26,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:25,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:24,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:23,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:22,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:14,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:13,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:12,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:11,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:10,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:09,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:08,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:07,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:06,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:05,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:04,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:03,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:02,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:01,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:21:00,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:59,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:58,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:57,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:56,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:55,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:54,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:53,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:52,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:51,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:50,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:49,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:48,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:47,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:46,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:45,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:44,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:43,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:42,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:41,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:40,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:39,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:38,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:37,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:36,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:35,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:34,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:33,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:32,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:31,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:30,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:29,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:28,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:27,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:26,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:25,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:24,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:23,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:22,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:14,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:13,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:12,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:11,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:10,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 10:20:09,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
